record_id,provider_id,model_id,offering_id,api_model_id,model_name,region,service_tier,billing_mode,price_component,context_min_tokens,context_max_tokens,native_amount,currency,native_unit,normalized_usd_per_1m_tokens,observed_at,source_ids,notes
kapi:price-record:openai:gpt-5-6-luna-global-default-processing-standard-on-demand-short-context-on-demand-output-0-272000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,global_default_processing,standard_on_demand_short_context,on_demand,output,0,272000,1.2,USD,per_1m_tokens,1.2,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,POST /v1/responses with gpt-5.6-luna. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-luna-regional-processing-10-percent-uplift-standard-on-demand-long-context-on-demand-cache-write-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,regional_processing_10_percent_uplift,standard_on_demand_long_context,on_demand,cache_write,272001,1050000,0.55,USD,per_1m_tokens,0.55,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"Regional processing is encoded separately from global default processing. This row does not project availability of combinations with Batch, Flex, or Fast."
kapi:price-record:openai:gpt-5-6-luna-regional-processing-10-percent-uplift-standard-on-demand-long-context-on-demand-cached-input-read-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,regional_processing_10_percent_uplift,standard_on_demand_long_context,on_demand,cached_input_read,272001,1050000,0.044,USD,per_1m_tokens,0.044,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"Regional processing is encoded separately from global default processing. This row does not project availability of combinations with Batch, Flex, or Fast."
kapi:price-record:openai:gpt-5-6-luna-regional-processing-10-percent-uplift-standard-on-demand-long-context-on-demand-input-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,regional_processing_10_percent_uplift,standard_on_demand_long_context,on_demand,input,272001,1050000,0.44,USD,per_1m_tokens,0.44,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"Regional processing is encoded separately from global default processing. This row does not project availability of combinations with Batch, Flex, or Fast."
kapi:price-record:openai:gpt-5-6-luna-regional-processing-10-percent-uplift-standard-on-demand-long-context-on-demand-output-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,regional_processing_10_percent_uplift,standard_on_demand_long_context,on_demand,output,272001,1050000,1.98,USD,per_1m_tokens,1.98,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"Regional processing is encoded separately from global default processing. This row does not project availability of combinations with Batch, Flex, or Fast."
kapi:price-record:openai:gpt-5-6-luna-regional-processing-10-percent-uplift-standard-on-demand-short-context-on-demand-cache-write-0-272000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,regional_processing_10_percent_uplift,standard_on_demand_short_context,on_demand,cache_write,0,272000,0.275,USD,per_1m_tokens,0.275,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"Regional processing is encoded separately from global default processing. This row does not project availability of combinations with Batch, Flex, or Fast."
kapi:price-record:openai:gpt-5-6-luna-regional-processing-10-percent-uplift-standard-on-demand-short-context-on-demand-cached-input-read-0-272000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,regional_processing_10_percent_uplift,standard_on_demand_short_context,on_demand,cached_input_read,0,272000,0.022,USD,per_1m_tokens,0.022,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"Regional processing is encoded separately from global default processing. This row does not project availability of combinations with Batch, Flex, or Fast."
kapi:price-record:openai:gpt-5-6-luna-regional-processing-10-percent-uplift-standard-on-demand-short-context-on-demand-input-0-272000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,regional_processing_10_percent_uplift,standard_on_demand_short_context,on_demand,input,0,272000,0.22,USD,per_1m_tokens,0.22,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"Regional processing is encoded separately from global default processing. This row does not project availability of combinations with Batch, Flex, or Fast."
kapi:price-record:openai:gpt-5-6-luna-regional-processing-10-percent-uplift-standard-on-demand-short-context-on-demand-output-0-272000,kng:provider:openai,kng:openai.gpt-5.6-luna,kapi:offering:openai:first-party-api:openai-gpt-5-6-luna,gpt-5.6-luna,GPT-5.6 Luna,regional_processing_10_percent_uplift,standard_on_demand_short_context,on_demand,output,0,272000,1.32,USD,per_1m_tokens,1.32,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"Regional processing is encoded separately from global default processing. This row does not project availability of combinations with Batch, Flex, or Fast."
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-batch-50-percent-long-context-batch-cache-write-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,batch_50_percent_long_context,batch,cache_write,272001,1050000,5,USD,per_1m_tokens,5,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:batch-2026-08-23,"POST /v1/responses with gpt-5.6-sol. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-batch-50-percent-long-context-batch-cached-input-read-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,batch_50_percent_long_context,batch,cached_input_read,272001,1050000,0.4,USD,per_1m_tokens,0.4,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:batch-2026-08-23,"POST /v1/responses with gpt-5.6-sol. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-batch-50-percent-long-context-batch-input-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,batch_50_percent_long_context,batch,input,272001,1050000,4,USD,per_1m_tokens,4,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:batch-2026-08-23,"POST /v1/responses with gpt-5.6-sol. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-batch-50-percent-long-context-batch-output-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,batch_50_percent_long_context,batch,output,272001,1050000,15,USD,per_1m_tokens,15,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:batch-2026-08-23,"POST /v1/responses with gpt-5.6-sol. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-batch-50-percent-short-context-batch-cache-write-0-272000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,batch_50_percent_short_context,batch,cache_write,0,272000,2.5,USD,per_1m_tokens,2.5,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:batch-2026-08-23,POST /v1/responses with gpt-5.6-sol. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-batch-50-percent-short-context-batch-cached-input-read-0-272000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,batch_50_percent_short_context,batch,cached_input_read,0,272000,0.2,USD,per_1m_tokens,0.2,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:batch-2026-08-23,POST /v1/responses with gpt-5.6-sol. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-batch-50-percent-short-context-batch-input-0-272000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,batch_50_percent_short_context,batch,input,0,272000,2,USD,per_1m_tokens,2,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:batch-2026-08-23,POST /v1/responses with gpt-5.6-sol. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-batch-50-percent-short-context-batch-output-0-272000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,batch_50_percent_short_context,batch,output,0,272000,10,USD,per_1m_tokens,10,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:batch-2026-08-23,POST /v1/responses with gpt-5.6-sol. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-fast-2x-standard-long-context-priority-cache-write-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,fast_2x_standard_long_context,priority,cache_write,272001,1050000,20,USD,per_1m_tokens,20,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:fast-2026-08-23,"POST /v1/responses with gpt-5.6-sol. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-fast-2x-standard-long-context-priority-cached-input-read-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,fast_2x_standard_long_context,priority,cached_input_read,272001,1050000,1.6,USD,per_1m_tokens,1.6,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:fast-2026-08-23,"POST /v1/responses with gpt-5.6-sol. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-fast-2x-standard-long-context-priority-input-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,fast_2x_standard_long_context,priority,input,272001,1050000,16,USD,per_1m_tokens,16,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:fast-2026-08-23,"POST /v1/responses with gpt-5.6-sol. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-fast-2x-standard-long-context-priority-output-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,fast_2x_standard_long_context,priority,output,272001,1050000,60,USD,per_1m_tokens,60,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:fast-2026-08-23,"POST /v1/responses with gpt-5.6-sol. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-fast-2x-standard-short-context-priority-cache-write-0-272000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,fast_2x_standard_short_context,priority,cache_write,0,272000,10,USD,per_1m_tokens,10,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:fast-2026-08-23,POST /v1/responses with gpt-5.6-sol. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-fast-2x-standard-short-context-priority-cached-input-read-0-272000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,fast_2x_standard_short_context,priority,cached_input_read,0,272000,0.8,USD,per_1m_tokens,0.8,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:fast-2026-08-23,POST /v1/responses with gpt-5.6-sol. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-fast-2x-standard-short-context-priority-input-0-272000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,fast_2x_standard_short_context,priority,input,0,272000,8,USD,per_1m_tokens,8,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:fast-2026-08-23,POST /v1/responses with gpt-5.6-sol. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-fast-2x-standard-short-context-priority-output-0-272000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,fast_2x_standard_short_context,priority,output,0,272000,40,USD,per_1m_tokens,40,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:fast-2026-08-23,POST /v1/responses with gpt-5.6-sol. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-flex-50-percent-long-context-flex-cache-write-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,flex_50_percent_long_context,flex,cache_write,272001,1050000,5,USD,per_1m_tokens,5,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:flex-2026-08-23,"POST /v1/responses with gpt-5.6-sol. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-flex-50-percent-long-context-flex-cached-input-read-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,flex_50_percent_long_context,flex,cached_input_read,272001,1050000,0.4,USD,per_1m_tokens,0.4,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:flex-2026-08-23,"POST /v1/responses with gpt-5.6-sol. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-flex-50-percent-long-context-flex-input-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,flex_50_percent_long_context,flex,input,272001,1050000,4,USD,per_1m_tokens,4,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:flex-2026-08-23,"POST /v1/responses with gpt-5.6-sol. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-flex-50-percent-long-context-flex-output-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,flex_50_percent_long_context,flex,output,272001,1050000,15,USD,per_1m_tokens,15,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:flex-2026-08-23,"POST /v1/responses with gpt-5.6-sol. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-flex-50-percent-short-context-flex-cache-write-0-272000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,flex_50_percent_short_context,flex,cache_write,0,272000,2.5,USD,per_1m_tokens,2.5,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:flex-2026-08-23,POST /v1/responses with gpt-5.6-sol. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-flex-50-percent-short-context-flex-cached-input-read-0-272000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,flex_50_percent_short_context,flex,cached_input_read,0,272000,0.2,USD,per_1m_tokens,0.2,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:flex-2026-08-23,POST /v1/responses with gpt-5.6-sol. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-flex-50-percent-short-context-flex-input-0-272000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,flex_50_percent_short_context,flex,input,0,272000,2,USD,per_1m_tokens,2,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:flex-2026-08-23,POST /v1/responses with gpt-5.6-sol. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-flex-50-percent-short-context-flex-output-0-272000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,flex_50_percent_short_context,flex,output,0,272000,10,USD,per_1m_tokens,10,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23|kapi:source:openai:flex-2026-08-23,POST /v1/responses with gpt-5.6-sol. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-standard-on-demand-long-context-on-demand-cache-write-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,standard_on_demand_long_context,on_demand,cache_write,272001,1050000,10,USD,per_1m_tokens,10,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"POST /v1/responses with gpt-5.6-sol. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-standard-on-demand-long-context-on-demand-cached-input-read-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,standard_on_demand_long_context,on_demand,cached_input_read,272001,1050000,0.8,USD,per_1m_tokens,0.8,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"POST /v1/responses with gpt-5.6-sol. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-standard-on-demand-long-context-on-demand-input-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,standard_on_demand_long_context,on_demand,input,272001,1050000,8,USD,per_1m_tokens,8,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"POST /v1/responses with gpt-5.6-sol. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-standard-on-demand-long-context-on-demand-output-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,standard_on_demand_long_context,on_demand,output,272001,1050000,30,USD,per_1m_tokens,30,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"POST /v1/responses with gpt-5.6-sol. When input exceeds 272K tokens, the long-context rate applies to the entire request: 2× input-side and 1.5× output."
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-standard-on-demand-short-context-on-demand-cache-write-0-272000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,standard_on_demand_short_context,on_demand,cache_write,0,272000,5,USD,per_1m_tokens,5,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,POST /v1/responses with gpt-5.6-sol. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-standard-on-demand-short-context-on-demand-cached-input-read-0-272000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,standard_on_demand_short_context,on_demand,cached_input_read,0,272000,0.4,USD,per_1m_tokens,0.4,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,POST /v1/responses with gpt-5.6-sol. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-standard-on-demand-short-context-on-demand-input-0-272000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,standard_on_demand_short_context,on_demand,input,0,272000,4,USD,per_1m_tokens,4,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,POST /v1/responses with gpt-5.6-sol. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-sol-global-default-processing-standard-on-demand-short-context-on-demand-output-0-272000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,global_default_processing,standard_on_demand_short_context,on_demand,output,0,272000,20,USD,per_1m_tokens,20,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,POST /v1/responses with gpt-5.6-sol. Short-context band covers requests with at most 272K input tokens.
kapi:price-record:openai:gpt-5-6-sol-regional-processing-10-percent-uplift-standard-on-demand-long-context-on-demand-cache-write-272001-1050000,kng:provider:openai,kng:openai.gpt-5.6-sol,kapi:offering:openai:first-party-api:openai-gpt-5-6-sol,gpt-5.6-sol,GPT-5.6 Sol,regional_processing_10_percent_uplift,standard_on_demand_long_context,on_demand,cache_write,272001,1050000,11,USD,per_1m_tokens,11,2026-08-24T04:11:22.000Z,kapi:source:openai:pricing-2026-08-23|kapi:source:openai:models-2026-08-23|kapi:source:openai:caching-2026-08-23,"Regional processing is encoded separately from global default processing. This row does not project availability of combinations with Batch, Flex, or Fast."
